2025-11-07 14:40:23.563 | INFO     | __main__:process_images:112 - Playwright chromium 安装成功
{'tags': [], 'tabPublic': {'collection': True, 'collectionNote': {'display': True, 'lock': False, 'count': 0}, 'collectionBoard': {'lock': False, 'count': 0, 'display': True}}, 'extraInfo': {'fstatus': 'none', 'blockType': 'DEFAULT'}, 'result': {'message': 'success', 'success': True, 'code': 0}, 'basicInfo': {'imageb': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mtvp04s4s6g5q6bshiocc7vhffm2ug?imageView2/2/w/540/format/webp', 'nickname': '吃土潮玩收藏家', 'images': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mtvp04s4s6g5q6bshiocc7vhffm2ug?imageView2/2/w/360/format/webp', 'redId': '18914376495', 'gender': 2, 'ipLocation': '', 'desc': '喜欢潮玩的0️⃣0️⃣后\r\n潮玩🌟好物分享\r\n励志成为中国最牛潮玩店👍🏻'}, 'interactions': [{'type': 'follows', 'name': '关注', 'count': '0'}, {'type': 'fans', 'name': '粉丝', 'count': '2'}, {'type': 'interaction', 'name': '获赞与收藏', 'count': '10+'}]}
2025-11-07 14:40:35.640 | INFO     | core.user_profile:get_user_profile_data:48 - user_info：
{'desc': '喜欢潮玩的0️⃣0️⃣后\r\n潮玩🌟好物分享\r\n励志成为中国最牛潮玩店👍🏻', 'images': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mtvp04s4s6g5q6bshiocc7vhffm2ug?imageView2/2/w/360/format/webp', 'nickname': '吃土潮玩收藏家', 'red_id': '18914376495', 'follows': '0', 'fans': '2', 'interaction': '10+'}
2025-11-07 14:40:35.879 | INFO     | __main__:process_images:174 - 处理文件: D:\PycharmProjects\XHS-OCR\images\20251107\172.25.1.41#1944609540455948358\咦她怎么长得跟我一样.json
2025-11-07 14:40:35.879 | INFO     | __main__:process_images:207 - 处理图片: traffic_analysis#咦她怎么长得跟我一样.png, 日期: 20251107, 设备: 172.25.1.41
2025-11-07 14:40:35.990 | INFO     | __main__:process_images:248 - 正在处理: traffic_analysis#咦她怎么长得跟我一样.png
2025-11-07 14:40:35.991 | ERROR    | __main__:process_images:253 - 识别失败: traffic_analysis#咦她怎么长得跟我一样.png，可能数据是空的
2025-11-07 14:40:35.991 | INFO     | __main__:process_images:174 - 处理文件: D:\PycharmProjects\XHS-OCR\images\20251107\172.25.1.41#1944609540455948358\小香风女孩报道.json
2025-11-07 14:40:35.991 | INFO     | __main__:process_images:207 - 处理图片: traffic_analysis#小香风女孩报道.png, 日期: 20251107, 设备: 172.25.1.41
2025-11-07 14:40:36.091 | INFO     | __main__:process_images:248 - 正在处理: traffic_analysis#小香风女孩报道.png
2025-11-07 14:40:36.091 | ERROR    | __main__:process_images:253 - 识别失败: traffic_analysis#小香风女孩报道.png，可能数据是空的
2025-11-07 14:40:36.091 | INFO     | __main__:process_images:174 - 处理文件: D:\PycharmProjects\XHS-OCR\images\20251107\172.25.1.41#1944609540455948358\朋友_别买了_你家里都快没地儿了.json
2025-11-07 14:40:36.092 | INFO     | __main__:process_images:207 - 处理图片: traffic_analysis#朋友_别买了_你家里都快没地儿了.png, 日期: 20251107, 设备: 172.25.1.41
2025-11-07 14:40:36.190 | INFO     | __main__:process_images:248 - 正在处理: traffic_analysis#朋友_别买了_你家里都快没地儿了.png
2025-11-07 14:40:36.190 | ERROR    | __main__:process_images:253 - 识别失败: traffic_analysis#朋友_别买了_你家里都快没地儿了.png，可能数据是空的
2025-11-07 14:40:36.190 | INFO     | __main__:process_images:298 - 程序结束。
